columns,0,1,2,3,4
grain/article176.txt,0.23522395497264062,-0.057294574672878955,-0.0106989674688187,-0.05695661961163961,-0.07825411709290189
grain/article286.txt,0.12588055372975038,-0.1505408278543155,0.1316728939498097,-0.14074593540050662,0.15047278470172173
grain/article546.txt,0.3519690002112572,-0.05023278017315948,-0.05563356831365141,-0.11385591045488593,-0.10171422949153733
grain/article342.txt,0.1524490147064438,-0.12880288680300528,0.11198116347727959,-0.13209092741114595,0.17252664205570792
grain/article294.txt,0.06544036492989849,-0.027193829293165352,0.014528573145134893,-0.017046275496477054,-0.05081058618828675
grain/article040.txt,0.07373962911256791,-0.0947428236765069,0.12117200449133039,0.11799780444963086,-0.06963812376369527
grain/article061.txt,0.09983380728931661,-0.023016850397208178,-0.011534584295882904,-0.016731481538172898,-0.05591770244662465
grain/article285.txt,0.20548386419361597,-0.1443051894934032,0.12090858409246726,-0.12100790838368482,0.0723016436802241
grain/article171.txt,0.46145003017552133,-0.06568469482957498,-0.030338289470206992,0.05758109397804845,-0.07453594824049616
grain/article442.txt,0.2867486685561778,-0.04477981302968101,-0.005041502093524615,-0.03447463885878206,-0.13344493930859577
grain/article384.txt,0.24419840030609943,-0.29938714854017745,0.3635912739243393,0.3122341049548938,-0.18010262209382574
grain/article050.txt,0.41785503543961366,-0.25468464325841433,0.1592373173876967,0.09973461668847573,-0.2283741842240966
grain/article534.txt,0.34774967863998096,-0.0565221573850566,0.06942497360210372,0.2364069525722804,-0.06313327271837285
grain/article166.txt,0.10017548945415389,-0.0231939114539771,-0.011616540165485786,-0.016673750441239515,-0.05656671101377447
grain/article461.txt,0.38976171087410594,-0.16494906334939025,0.0745646957470277,-0.2084317593553557,0.09650422413250617
grain/article402.txt,0.36658848654274206,-0.27976263466639295,0.22607404070267545,-0.2059641430530809,0.09340386872128689
grain/article356.txt,0.3854332432324281,-0.16615649583370468,0.13366858976807874,0.15144889081851548,-0.013371666533574572
grain/article179.txt,0.2112844902694493,-0.0316449454908168,-0.013563110202030604,0.025275688809546355,-0.1096694942954433
grain/article359.txt,0.31109873985619757,0.005295041914248239,0.0005030726287459546,-0.07693454839999783,-0.16993859980640963
grain/article427.txt,0.4401432047585465,-0.2645664386578901,0.12870138173350038,-0.06912406702437453,-0.1491718427063206
grain/article241.txt,0.3695334785946001,-0.04233940607891066,-0.017554010275557693,-0.09768459667928488,-0.0316955982303762
grain/article368.txt,0.2818429812212589,-0.01858707714383778,0.0025202695204142407,-0.10561268905646704,-0.15028832765822064
grain/article011.txt,0.3917721745430555,-0.19514411093704365,0.13781818824781286,0.09126597316522234,-0.15759795423599413
grain/article325.txt,0.30326190350510096,-0.06717190913067068,0.023900089233398945,0.14920827049203106,-0.10349062221132099
grain/article556.txt,0.32229036035921826,-0.018047176104980873,-0.07392783318881527,-0.10370955115010143,0.04287004143371558
grain/article312.txt,0.314049160809789,-0.20348610000151912,0.15841588104825932,0.06617723427496582,0.02161023421246491
grain/article498.txt,0.1905780786461184,-0.08264269260761051,0.14811583101202663,-0.06231151290271435,0.07065245678152854
grain/article078.txt,0.1404136888018725,-0.26152769424180305,0.26774163688786795,-0.03505910312419039,-0.04907887327388742
grain/article270.txt,0.17743353785807195,-0.10721088452354362,0.07257819711285682,0.004538020516327515,-0.017787264134224965
grain/article250.txt,0.15865818294142256,-0.25746604168973436,0.25538062295108277,-0.04168964029308553,-0.04099837485004438
grain/article170.txt,0.4250619167925898,-0.17552308970538133,0.10347939076546674,-0.028406237132333922,-0.008259049951821078
grain/article130.txt,0.263365919361545,-0.0798820082221444,-0.00797338632054661,-0.044788759311558346,-0.08119614874657186
grain/article181.txt,0.3078947259129602,-0.24083904003150877,0.23028680810062363,-0.0017839139631960661,0.07132052907758824
