columns,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
grain/article176.txt,7.524919308426499,-0.26405014822045575,-0.3432994459543064,0.9366398897943924,1.076431697906887,-1.167658075729447,0.6824310380099816,-0.035059907371782335,2.6146291060954674,-0.4401069865422037,0.7441867456923692,1.0440387873089187,-0.2411502837696635,-0.2273435091997211,-0.38633629843515654,-0.13605187382268624,-0.29574986969481126,0.6774043241067043,1.0602068511764597,1.283073403060314,-0.9098156212574104,0.08161422622910834,0.6015749388532602,-0.09583016865777805,0.5180511267294058,-0.028142911223942888,-0.25435358106786604,-0.35097116555406627,0.6521590596089576,-0.2787496241048325,-0.43950292253574236,-0.5100187920128062,0.2405891605034377,0.37186699489983227,0.35680849379750007,0.02954582920323326,-0.3501780540557037,-1.3791249499314957,-0.23827358165562718,0.058431453005109574,-0.4066646504690531,-1.2431965940789818,0.37249683553605023,-0.18461056537353893,0.17921421844395996,0.18252774004512673,-0.5820965357664041,0.6274866975386532,-0.5937864945686153,0.043243687410623254,-0.2946803510936787,-0.08536037179871865,0.2926209324214088,0.7505934422666521,0.462088545929583,-0.726820631064346,0.5367337484759662,0.3635714577844272,0.015924602735275583,0.490563088341196,0.31259729088864174,0.14901271266331265,0.6732397414822078,-0.13577063437846265,1.048642673411126,0.6215243512254992,0.536604097570245,-0.5412046870743948,0.3695942504005339,0.1285851159218501,-0.4282729834820717,0.6986907650681582,-0.1641217218176163,-0.4338459135568229,0.1657024222692958,-0.4935364642558621,0.1260017202483332,0.7535681323977635,-0.2919063513569829,-0.3402694789293512,-0.5165860826788901,-0.2722746461467283,-0.27950549951913706,0.5850469232410828,0.1543111792593311,0.3511649134658823,0.2588649942004268,0.019160624694041922,0.14767411942712005,-0.33789098427418973,0.10839671014853033,0.050775251847385225,-0.15284303302174734,0.4936007907281701,-0.31423149128458716,-0.3412701996701673,-0.16068462344892337,0.026976472706072466,0.15547548022308627,-0.4353071416906868
grain/article286.txt,1.1448890754550227,0.11835792123423655,0.028224384102946153,-0.02398930037321697,0.8284349333010915,0.7088748333578608,2.1754235810081615,-0.0933514151459688,0.6606427107187949,0.43520657268728374,-0.08309592496443677,0.4733313712689332,0.11235765817814462,-1.1342917006879227,0.28702196990378726,-0.4927582418666242,0.23811013175758894,0.35508996686652816,0.8136469876281055,1.0408280263889322,0.6404161290089093,0.08657071612033274,-0.3081129758325713,-0.8028788636776947,-0.09447560835940445,-0.030330620219161088,-0.8485942148183953,0.13529457785648055,0.3154472081186717,-0.3325184216573554,-0.15059730502002994,-0.5043946797524076,0.08091187292069835,-0.06951887486332625,0.35710092550791894,-0.4573678324816259,0.0306819045903321,-0.2926075933032222,-0.12701349714781696,0.5522825698075251,0.19503683301172317,-0.06587096634185148,-0.08704503201543921,0.33676481725010937,0.30691686693519465,-0.5250808044169601,0.18431627502908027,0.19633706212981328,-0.1513195882550467,0.31702721938195044,-0.17947754965558166,0.24158144656892228,0.17574832438404447,0.5222131394855852,0.14172980175008124,0.008847357995727495,-0.14938621784783154,0.00803093654461273,0.27858811740192363,0.04124860256776018,0.08538678435472047,0.045281915579616965,0.24979123781254617,-0.1738447228263085,0.39678371822154673,-0.09758124336372398,0.22198563968021004,-0.17782360143177706,0.3810214218631127,0.07341996595677207,-0.021076031521970507,0.13321460493651655,0.20496266624564075,-0.013946635164153029,-0.03402994758366317,-0.1475565551635757,-0.11138711032120642,0.023349647582472176,-0.08054544695073777,-0.08699495256145376,0.15500098050052416,0.09009375796980973,-0.3127656963289722,-0.017406220572952283,-0.009038154597502776,0.20084414943385,0.19828175843043366,-0.04903531035700694,-0.09977434677807495,0.19145670608242701,0.04339106526153922,-0.13415194370690747,0.13086792485348886,0.07185759447263766,-0.09509897069260038,-0.07978333224853565,0.23539765859838452,-0.03798015803602354,0.20158635420039564,0.3324208058457931
grain/article546.txt,21.95416166034211,-1.1241001615223003,-1.3691003652851113,4.352849385995511,3.1897633360626427,4.513536724250636,-2.5186541786296046,-1.9382427992290143,0.2087585145002571,0.7364715462968321,-0.8777898747330791,1.5619451629945513,1.5302136772471902,1.0363906916068313,0.48949978349040557,-2.2017649127263907,-2.401350761763797,0.05823566751723543,3.2851387075326364,-0.22491475508939365,-2.5256430718569036,1.6659368493363187,1.2827755632155982,0.05602757771347283,1.0070354677463271,0.8074134268760499,-1.9536708213436238,-0.9107651483286282,-0.27233677986742855,-2.162662786418059,0.29220499767567076,-0.17452838014109207,-1.2881750370087108,0.05351493337290194,-0.38332672502738985,0.0028174615361136004,0.7499232712544306,-0.7769823688845153,0.06547569480220973,1.7284930830566734,-1.148843215788348,0.7184991929636785,-0.6058659416018946,0.8810894712469249,1.168460890054622,0.9436737516587919,1.5095514349155936,-0.18320021919207213,0.8744673984767233,-0.6816559526857858,0.265665216850794,-0.09496136832492233,-1.3131804613398248,0.040251510983672946,-0.477960533207503,1.2290434128977348,-2.1091245931071017,-0.4084972075920761,0.8918563729092218,1.3600429207859759,0.6830341319678571,0.17444696147430064,-1.1822038706719966,-1.7374273670807425,0.39878595798978295,0.8281417948797185,0.7348021713975016,-0.19251622243608743,2.0111348455034053,-0.6488755185576365,-0.6575144776472212,0.02225761891914335,-0.45814647580795215,-0.3066778422867185,-0.43257240320711704,0.4616544992759246,-1.3661577073106779,0.7608517345495275,-0.10944998681687416,-0.15687974287593828,-0.06330788122511057,0.4483745250165131,0.7322322920029304,0.7761932093999095,0.9392149842114471,-1.5638308542655184,-1.161386364578855,-0.1538429269071604,0.2403170485615073,1.0545817390996368,-0.9604593160266459,1.2865790751070814,0.6085156732370701,-0.2034436397519335,1.2273796371791867,0.4614201976152891,-1.3060925665908898,-0.2017870801207553,-0.19154204187085938,-1.5671626873356777
grain/article342.txt,2.5739747753578595,-0.03252064326238075,0.04232454141197167,0.6472945180256171,1.1092079887692412,-0.27712960589672303,1.954976965606108,-0.751937575521703,0.4484947744369238,0.07804544872466362,0.22680752148468342,0.4178089570556758,0.4734350645686848,0.3539922753139271,0.18536497268491026,0.22542463824798076,0.02153631081404546,0.35879722888567916,-0.7353107873661521,0.32710823555566726,0.0841818419448407,-0.18097189382725543,-0.3253395107128458,-0.042791978696791695,-0.26625579204729094,-0.8359057242815922,-0.34647811683740964,0.4121506490810078,-0.15605152722851634,0.0460015138484895,-0.21734746314687364,-0.523462607628073,0.2910660118085337,0.5623095141547468,-0.5095750970986153,0.10047013874918796,-0.7711466442740448,0.23416759644670707,0.11809156832737898,-0.14432768960374767,0.37527163934167795,0.03101683489659048,-0.4815062969608933,-0.10597588363226057,-0.31336892581787074,-0.08675258626743469,0.14255843364939458,0.26277799766630344,-0.1575955210065034,-0.2810959381949275,0.08667955796609689,-0.7160221681574406,-0.23084588098040235,1.1496514441599832,-0.42295596248949796,0.1627622361081673,-0.15269388880092802,-0.06313487568779726,-0.056949307229396715,-0.6512831738734931,-0.3117485853009776,-0.09740125559584487,0.27667214686443375,-0.435425533656666,0.3303535492827954,0.06346382097204188,0.25291478754973806,-0.01645706650881667,-0.40845330252499273,-0.008774003408674236,-0.1773618960047209,-0.05120646617469981,-0.3243907306494517,-0.04864606776501055,-0.009183985901087178,-0.18037025803581946,-0.11288192480183012,-0.2733770216601864,0.1494169254734754,-0.29669674041296645,0.14978581116216239,0.06986369741712048,0.40082542432831625,-0.29093764028293845,0.3553070226126846,-0.22365229001462472,-0.034515552685579064,-0.36050798166920867,0.172563104531517,-0.09027027181779726,-0.028353967660345876,0.1338506443262167,-0.06009578113026907,-0.40109690738577325,0.19064134946258873,-0.2990148801099101,0.2937884364771411,-0.0005439051114886432,-0.3253001845109544,-0.12766550477006397
grain/article294.txt,1.2802654963608346,0.07645097937247869,0.24259791626121216,-0.3457827578765578,0.6098070082355806,0.9483252657409865,0.4515791822811925,0.5120391713722711,0.8265619884845833,1.0197663499124725,-0.5188969909311197,0.05553691373469642,1.1430306320100205,0.6989419335389941,-0.7275230494359343,0.49862172275415106,-1.4644889159131074,0.5232298770633648,-1.5503595259500902,-0.5196284952948272,-0.43592184787960714,0.48614852215888316,1.2622523034898971,0.26657609709613017,-0.6187490338570377,-2.935853053702977,-0.5138697183220426,-0.7475253376959148,0.22167139046680626,-0.30465256493936554,-0.996608589386563,-0.931345725674253,-0.015013859788547636,-0.02184026587510787,-1.5029559122134817,0.08206328975218918,0.1814875717770627,-0.1355415248751047,1.536412918676403,-0.7880065463371382,0.2651288040085189,1.2386324095734162,0.38946538397261027,1.1550210679777733,-0.9370403166978967,0.040942238013238076,0.3772393501084741,0.09734808248637782,0.021270284678911847,0.3370491499060869,-0.5711789276215874,-1.067908526647701,-1.192727713275841,1.38324911835944,-0.5973570455133819,-0.5253932606473632,0.26806485016318066,0.20931699514221486,-0.2839026258181158,0.14821853204384788,-0.8302562326095622,0.2521459022733377,-0.14613993670338266,-0.315430311173716,0.10964225375012382,-0.9090679197042507,-0.08146184782946987,-0.08474473227323162,0.13575782642744472,0.05755521310349072,1.030529765262967,-0.14197182847991496,0.5779312302017151,-0.369995855094675,1.01611417625464,0.005415179765878229,0.7942185723401834,0.09093743613454972,0.04023944400393261,0.3962293820200483,0.7699777735888912,0.20023316613278644,-0.019674462724492862,0.10195237018576483,-0.10074234014099277,-0.418486506164273,0.09222019449525246,-0.9204111731218478,-0.8206301416766361,-0.29571012126118645,0.8569713387964712,0.05178546214010049,-0.5567653917245066,-0.004157096035020482,-0.24639468728878855,0.3754672774692258,-0.7424445863708103,0.4574331398427846,1.052146438074155,-0.48250933346949443
grain/article040.txt,4.62986662452643,25.2788816812201,28.752985290132223,10.992942691364489,-3.3164336998279134,-0.0783988361007525,0.13698222606402424,-0.4869449801432762,-1.368043958734162,-0.49828424979600217,0.6156047051165188,-1.0080633409307307,0.13999483269749677,-1.8711283349489907,0.7359516007827768,1.9697730699043903,-2.11163498956961,-2.602608716000142,0.7646931430649738,2.110528431457228,0.5705993907518215,-1.478317040953764,0.8014507105952641,1.6656514671335017,0.6579581450967904,-0.5571720227471118,0.12456591571023369,1.741266767121185,0.7961270725985473,1.6008982201344153,-0.47497061927328127,0.5052776851474188,-0.2036733546730421,1.9617781036882744,0.6680246971586886,-0.06869832255896481,0.4398667224453575,1.7719902819720132,0.7305140885777222,0.7618354223576703,-2.3088136370808034,1.6541933577864703,-0.568192135824359,-0.17222032064974044,-1.489263379281051,-0.010816345981520373,-0.47202846775332685,0.38279245390535954,0.018407495304912348,0.36342053066394003,1.96431055072665,-0.34117001366959177,0.2523981310039588,-1.176731651367168,0.46356967501771257,0.4122019498043301,-0.5152602083485277,-2.7032304832101657,1.329343805713787,1.208337271155555,0.8113897330466254,0.7463707287166659,2.8450945154691194,2.453224915304717,2.603301608424822,0.7885352466684173,-0.7138421416892697,-2.1898721414586,2.924723382666256,-0.5167580764343528,-0.42589073714416587,0.8125171165479134,0.4679780607640908,-0.6647341656911842,0.5844876124200841,0.9973416714686857,-2.281817474947318,4.0161383703548434,-0.25453710992061335,-0.4534280922099127,-0.4956543473141294,-0.6093999271784796,-0.3093270560446585,-0.2782625364426092,-3.1924831214571623,0.6173713245125279,-1.8029206344569968,0.16298152979734157,2.953439887372142,0.6295235493825375,-1.2400254796439754,-0.08638935069024642,0.9387512847877337,5.414327697154156,-0.7212163515793395,0.032100619985693725,0.27346899518634815,2.3864967165203574,0.5587339236398815,2.380027560558592
grain/article061.txt,1.9025095815186126,-0.07700379583118333,-0.015285974430310928,-0.1385834194541077,0.4496236607758786,1.0575424458896654,-0.175133843345866,0.30024381917282855,-0.6572722856481024,0.6164420932424787,-0.2382881259038084,0.2390875025880964,0.9564873114043402,0.6205651625998534,-0.3955692410959067,0.5606835633168297,-0.5346549916340617,0.39138598601078245,-0.5245377881803892,-0.27419108700898565,-0.2553040407975237,0.2179585481236012,0.3864088775053995,0.6445532793299912,0.14020307238983928,-1.0948798164874771,-0.3880164660237638,0.007420798690451865,0.28305536632387057,-0.16079401250292824,-0.4859259641509914,-0.22316452775980664,-0.27837534351801907,0.478472304777232,-0.9475816384394985,0.03947709645582173,-0.21399072920294715,-0.010417132708343903,0.5253997456937073,-0.3875934172862931,-0.05994488358948153,0.6105513867754399,0.20109362136943304,0.3978923078643296,-0.6737548141286929,0.1871717018249401,0.07056200974360485,-0.0035728319654044715,-0.13207875675911201,0.3149066154344007,-0.0792293795104415,-0.8549701961435591,-0.49881458792135036,0.24299574557584117,-0.6921963317610248,-0.00717283729641803,0.08309379645698833,0.10962075617785039,-0.19351816470611524,0.41247970571100867,-0.2851129016106261,0.1693994838617724,0.2681037101488217,-0.024356909155266147,-0.07727073391036712,-0.3809370984974964,0.3397810229340959,0.06931648883187762,0.06460410842686626,-0.10453759763156008,0.43229034023890245,-0.06087977038587833,0.13249197661433007,-0.2161756283834716,0.592220427174364,-0.21404133262724856,0.6509356902110006,-0.17361630136190975,0.10361132361496624,0.2376817693282972,-0.07262299359309247,-0.13933607989560332,-0.08782765050519117,-0.28188317292825427,-0.14867064855115564,-0.07452479673102572,-0.17878509435333587,-0.5092094798769238,0.03130562594619545,-0.12273081871343557,0.265091086876592,-0.18876092474942943,-0.15407866103938542,-0.05828841080387381,-0.04185973776245106,0.2469906698525524,-0.2530407151495511,0.2028630306684876,0.22027894642503615,-0.14484231601490324
grain/article285.txt,3.700385152869513,0.21431777366964622,0.1294808104522935,0.5118135983999715,1.2103921224419183,0.7916870601448884,3.380345122175946,-0.2874541121243019,0.8622638973528195,1.926589006230325,-1.4263689977194292,0.20369253993868303,-0.3493488480104231,-1.5771255017961707,0.3861904144053931,-0.24913208973886022,2.319487930821669,0.16318898704819212,-1.2696491154086977,0.2437835195421188,1.8195572624182093,0.04573385259978558,-0.14074071046061862,-1.079986013388011,-0.13770651991969843,0.32891922584436867,-1.0841652778011401,-0.2949389621999696,0.7318829557763725,0.010290947442453043,0.4120542177506933,-0.11026121005985193,0.85633933736204,-0.43017476173178765,0.2324157364293434,0.16640842843969172,-0.16086154275529976,-0.8096904862938843,-0.6985651963331211,0.4628132855286084,0.3105807595099258,0.18186006425428541,0.7071231241579556,-0.2126223204708659,1.0718924752942485,-0.5403062740284547,0.46944708561044585,-0.4876343102285202,0.6457930947662742,0.3543360862121455,-0.3319993249206208,0.604570789784258,-0.016297168772538013,0.19948605049438353,0.6390082496554019,0.3384680743264176,-0.24887811243383876,0.22474605031501496,0.39874936078804596,-0.8786477398143342,0.20044555433179106,-0.023105188334331284,-0.10111437217534355,-0.0659365686001476,-0.09434700328149867,-0.7533619301245937,0.3836310764445663,0.2534936339676863,0.18009814130448526,0.39232975808973164,-0.3561029621577678,0.32295093172001343,0.1985254540631428,-0.20157442877605994,0.13506004985464273,-0.3565248663565515,0.14694768671078287,-0.09748502395012626,0.08105024957399425,-0.20424806627963701,0.13575121842417512,-0.4302393062195523,-0.514844885197585,-0.14815004129710752,-0.204152568438114,0.1970046730793873,-0.1273330837366033,-0.29623593255132796,0.26680165062293815,-0.17927696261410364,0.4620847819891643,0.2926832168245835,0.2435832790176946,0.23063000819782428,0.21342424586686032,0.23622650447028867,0.08873880882428069,-0.0618723991422275,0.49600135667556516,-0.20301530365583317
grain/article171.txt,45.98445816303805,-0.5461505876028252,0.6869292251616553,1.0120661588503412,8.218609124223141,-3.878766534926087,-0.8463944077704572,-4.6297840054734785,1.343404580511813,0.2657922761521545,-1.200556748419768,-4.5940632995790756,-2.006250588525787,1.9590925361709859,-3.78367286541164,1.6361016976971956,1.5562768754220866,2.2370876363875722,3.780348436331532,2.467170377936239,0.7727441016226936,-4.807294551144267,-2.8742512296583653,-0.8800885898811855,-1.3299115091070344,-1.0377239682969008,2.4160877505184635,-0.0010044713682631418,-1.0673535309716888,0.3643209772884996,0.16034130927312523,-2.271635259642791,-1.8337243781041102,-0.952278681082324,3.0209178550593814,-1.3731881751324058,-2.9556008381498895,-0.676464387127842,-0.9083920000482033,2.3300446119084595,1.3590765240879417,-0.6692379802806367,-0.5249329057207313,-1.5229405025508553,-0.3352348502682433,-0.755911786186367,-0.7736366837366209,1.5203306194538933,1.5609337923247688,-1.3018852356776867,3.57441481163671,-2.9177888303925688,-1.5389975083201304,-2.2173254072485173,-2.064182483399553,0.4110630669696547,0.4873915687434106,-1.1173867474842472,-1.1353312593806706,1.8168662126262474,-1.0124556217653717,-0.023296904984726984,-1.0735904710025688,0.7883353552385068,-4.471051837020284,-1.4962718334436214,-0.8152099637412678,3.4030936411854587,-1.6536368734644888,2.025152508555907,-0.3811594589745769,1.070725494117449,0.6511569872384966,-0.6599766588340737,0.6405778292828888,-0.42434093765634706,1.0871134015658173,-1.5259436050491717,2.5617642492784563,3.2224554857325645,-2.6856184224876,5.110226978577227,-2.0220646762325165,2.547272558029551,0.36895915862311995,-3.37541421201704,-1.313461389697254,-3.0388793713690676,-0.2086941837249379,0.3546638733393165,-0.6465359250933608,-0.8987317269741191,-0.7624925599873312,2.17657787321858,-2.2928636969521095,-0.004978463308268629,1.568152304622262,-0.660176797219619,-0.3369962994705035,-0.20044180086925756
grain/article442.txt,12.910587244170873,-0.05536995291351557,0.3688958622595804,1.270228229199775,1.7494680323423721,-0.4398446346637067,0.8749992570170231,0.016991419083185688,3.047566281751308,-2.136602332464694,1.6756732234987664,0.10965512257287484,-1.8946313347917374,2.0822308456305194,0.12863824020872375,1.000550752282962,3.838462227142852,2.2579065261102618,-3.3645600640588182,0.25289785510206,0.6392267930410405,0.807170476789788,2.4321838583174014,-1.5468494535558217,2.3758740475528106,0.1776724629546005,1.0529945465398711,-1.1248787187281173,0.9612398960169997,-2.682825312971867,-1.0699829169417676,-2.031527103040815,0.2783479378595714,-0.032156347900971334,-1.3761051225444603,-0.528988204152992,-1.140212413319964,-2.031242893103695,1.9175458592864303,-0.41542247460987886,0.46739832693096633,-0.9898291333839889,0.14931106761588325,0.6569049720441692,-0.8231231904752602,-0.4115566874816986,-0.24621165509051623,0.16702275716513168,-1.9187728407803175,-0.4763167286593607,-1.953521614905028,0.2703684982160449,-0.895299331339264,1.2405302327524905,1.3674743151775897,-0.9711230525932016,1.7796698981290364,-0.2427095426981422,0.36849712159309117,-0.08490736362885977,0.09775453387360902,0.12263250503212096,1.105079483823408,0.4635541229531766,-0.694563042781715,1.2355339361102462,0.08908403361101239,-1.5184871742348685,-0.09355386246428318,1.2054072484913043,-1.2862975237553802,-1.1160105932267468,-0.49014595552296414,-1.1243035724217412,-1.9672201180730124,-0.5062267505686288,-0.40706010624185196,0.8832737427019235,0.129043954380324,-0.7597382274248877,-0.09251614483952178,-0.7149477629569837,0.953033468869504,0.9244808307286401,-0.22357566293922507,0.06566091988809608,0.42903464603709734,0.15050444382671166,-0.12566161294003522,0.8352420861319869,-0.17885416748256133,-0.033982085809554606,-0.14738925988173848,0.09108208970990748,1.5791756821011433,0.01715048883574185,-0.3266230208468463,0.6072391714747246,-0.2261923900943627,-0.044499817581227244
